subaward_number,prime_award_piid,prime_award_parent_piid,subaward_amount,subaward_action_date,subaward_report_year,subaward_report_month,prime_awarding_agency_code,prime_awarding_agency_name,prime_awarding_sub_agency_code,prime_awarding_sub_agency_name,prime_awarding_office_code,prime_awarding_office_name,prime_award_principal_place_city,prime_award_principal_place_state,prime_award_principal_place_zip,prime_award_principal_place_country,prime_awardee_duns,prime_awardee_name,prime_award_date_signed,prime_award_amount,subawardee_duns,subawardee_name,subawardee_dba_name,subawardee_parent_duns,subawardee_parent_name,subawardee_address_line_1,subawardee_city_name,subawardee_state_code,subawardee_state_name,subawardee_zip_4,subawardee_congressional_district,subawardee_country_code,subawardee_country_name,subawardee_foreign_postal_code,subaward_primary_place_of_performance_address_line_1,subaward_primary_place_of_performance_city_name,subaward_primary_place_of_performance_state_code,subaward_primary_place_of_performance_state_name,subaward_primary_place_of_performance_address_zip_4,subaward_primary_place_of_performance_congressional_district,subaward_primary_place_of_performance_country_code,subaward_primary_place_of_performance_country_name,subaward_description,subaward_naics_code,subaward_naics_description,subawardee_business_type_code,subawardee_business_type_description,highly_compensated_officer_1_name,highly_compensated_officer_1_amount,highly_compensated_officer_2_name,highly_compensated_officer_2_amount,highly_compensated_officer_3_name,highly_compensated_officer_3_amount,highly_compensated_officer_4_name,highly_compensated_officer_4_amount,highly_compensated_officer_5_name,highly_compensated_officer_5_amount
PO20170014,0006,TCC15HQB0018,19912.00,2017-10-05,2017,10,020,DEPARTMENT OF THE TREASURY (TREAS),2046,OFFICE OF THE COMPTROLLER OF THE CURRENCY,2031JW,COMPTROLLER OF CURRENCY ACQS,WASHINGTON,DC,202190004,USA,033324117,PRIMESCAPE SOLUTIONS INC.,2017-08-14,10966516.90,006928857,BOOZ ALLEN HAMILTON INC.,,964725688,BOOZ ALLEN HAMILTON HOLDING CORPORATION,8283 GREENSBORO DR,MCLEAN,VA,,221023830,08,USA,UNITED STATES,,,DISTRICT OF COLUMBIA,DC,,202190001,AL,USA,UNITED STATES,ENGINEERING SERVICES,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",,FOR-PROFIT ORGANIZATION,,,,,,,,,,
17063-15-226,TIRNO11D000070005,TIRNO11D00007,19411.00,2018-05-11,2018,5,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,WASHINGTON,DC,202200006,USA,858485758,ACCENTURE LLP,2013-09-26,81232136.63,782721559,"INTEGRATED SOLUTIONS MANAGEMENT, INC.",ISM,,,12471 W LINEBAUGH AVE STE 200,TAMPA,FL,FLORIDA,336261702,09,USA,UNITED STATES,,,ARLINGTON,VA,VIRGINIA,222032149,08,USA,UNITED STATES,"TASK ORDER 8, WR44      ASSIST EIOS WITH PROJECT, PROGRAM AND PORTFOLIO MANAGEMENT EXPERTISE USING STANDARD PROGRAM/PROJECT/PORTFOLIO MANAGEMENT TOOLS INCLUDING CLARITY.    PROVIDE SUPPORT TO FORMALIZE AND IMPLEMENT A PROCESS MANAGEMENT INFRASTRUCTURE FOR",541519,OTHER COMPUTER RELATED SERVICES,,FOR-PROFIT ORGANIZATION,,,,,,,,,,
5005061869,TIRNO11D000220001,TIRNO11D00022,19316.00,2017-06-17,2013,2,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,RS001,DEPT OF TREAS/INTERNAL REVENUE SERVICE,BETHESDA,MD,208171827,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-03-22,0.00,006928857,BOOZ ALLEN HAMILTON INC.,,964725688,BOOZ ALLEN HAMILTON HOLDING CORPORATION,8283 GREENSBORO DR,MCLEAN,VA,VIRGINIA,221023830,08,USA,UNITED STATES,,,LANHAM,MD,MARYLAND,207061348,04,USA,UNITED STATES,"LABOR FEES FOR MANALIL, SHIJI  SR. DB ANALYST/PROGRAMMER KDFL -
 ",541519,OTHER COMPUTER RELATED SERVICES,,FOR-PROFIT ORGANIZATION,,,,,,,,,,
5005061869,TIRNO11D000220001,TIRNO11D00022,19316.00,2017-06-17,2013,8,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,RS001,DEPT OF TREAS/INTERNAL REVENUE SERVICE,BETHESDA,MD,208171827,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-03-22,0.00,006928857,BOOZ ALLEN HAMILTON INC.,,964725688,BOOZ ALLEN HAMILTON HOLDING CORPORATION,8283 GREENSBORO DR,MCLEAN,VA,,221023830,08,USA,UNITED STATES,,,LANHAM,MD,,207061348,04,USA,UNITED STATES,"LABOR FEES FOR MANALIL, SHIJI  SR. DB ANALYST/PROGRAMMER KDFL -
 ",541519,OTHER COMPUTER RELATED SERVICES,,FOR-PROFIT ORGANIZATION,,,,,,,,,,
17917-15-224,TIRNO11D000070013,TIRNO11D00007,19301.00,2017-10-25,2017,10,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,LANHAM,MD,207061805,USA,858485758,ACCENTURE LLP,2016-07-21,26277974.25,014981224,"CLIENT/SERVER SOFTWARE SOLUTIONS, INC.",CONSTELLATION WEST,014981224,"CLIENT/SERVER SOFTWARE SOLUTIONS, INC.","2677 PROSPERITY AVENUE, SUITE 650",FAIRFAX,VA,,220314961,11,USA,UNITED STATES,,,ARLINGTON,VA,,222032149,08,USA,UNITED STATES,SUPPORT SERVICES FOR IRS RETURN PREPARER PROGRAM,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,SERVICE DISABLED VETERAN OWNED,VETERAN OWNED BUSINESS,WOMAN-OWNED BUSINESS",Lisa  Wolford,345000,Dale  Stucke,200000,Rance  Hitt,200000,Joel  Merriman,170000,"Pedro  Cadenas, Jr.",160000
18141-18-013,2032H518F00324,GS35F0371N,23438.00,2018-08-22,2018,8,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,RESTON,VA,201905640,USA,139727148,ACCENTURE NATIONAL SECURITY SERVICES LIMITED LIABILITY COMPANY,2018-03-29,1083000.00,080936846,"JMC ASSOCIATES, LLC",,,,46154 AISQUITH TER,STERLING,VA,VIRGINIA,201658726,10,USA,UNITED STATES,,,GREENBELT,MD,MARYLAND,207703642,05,USA,UNITED STATES,PROVIDE SUPPORT TO THE UNITED STATES CENSUS BUREAU - SYSTEMS ENGINEERING & INTEGRATION - TREX - TI 2020 PROGRAM TIER.,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS",,,,,,,,,,
17063-15-04,TIRNO11D000070012,TIRNO11D00007,19104.00,2018-01-25,2018,1,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H8,NATIONAL OFFICE - PROCUREMENT OBO,GLENARDEN,MD,207061520,USA,858485758,ACCENTURE LLP,2016-07-06,23788217.89,071477242,"CAPITAL WEBMASTERS, LLC",,,,21950 HYDE PARK DR,ASHBURN,VA,,201476913,10,USA,UNITED STATES,,,ARLINGTON,VA,,222032149,08,USA,UNITED STATES,SUPPORT INTERFACE CONTROL DOCUMENT PREPARATION AND RELATED FATCA-SIDE INTERFACE DEVELOPMENT AND INTEGRATION,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY,MINORITY-OWNED BUSINESS,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,SUBCONTINENT ASIAN (ASIAN-INDIAN) AMERICAN OWNED,WOMAN-OWNED BUSINESS",,,,,,,,,,
17582-16-009,TIRNO11D000410024,TIRNO11D00041,18495.00,2017-01-09,2017,1,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,LANHAM,MD,207066303,USA,139727148,ACCENTURE FEDERAL SERVICES LLC,2016-09-30,2392261.99,070899393,"TSYMMETRY, INC.",TSYMMETRY,,,1700 K ST NW STE 875,WASHINGTON,DC,,200063830,AL,USA,UNITED STATES,,,ARLINGTON,VA,,222092443,08,USA,UNITED STATES,APPLICATION & SCRIPTING DEVELOPMENT,541512,COMPUTER SYSTEMS DESIGN SERVICES,,"CONTRACTS AND GRANTS,FOR-PROFIT ORGANIZATION,S CORPORATION,SBA CERTIFIED HUB ZONE FIRM",Todd  Sickles,400000,David  Lowitt,300000,Philip  Lowitt,300000,Christopher  Zahlis,215000,Jonathan  Tuteur,200000
FEDERAL CX MSA-M9 -01,TIRNO11D000070010,TIRNO11D00007,18320.00,2017-03-02,2017,3,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,ARLINGTON,VA,222031534,USA,858485758,ACCENTURE LLP,2015-09-29,9507340.12,828452479,"DRAGONFLI GROUP, LLC",,,,300 NEW JERSEY AVE NW SUITE 900,WASHINGTON,DC,,200012271,AL,USA,UNITED STATES,,,LANDOVER,MD,,207852225,04,USA,UNITED STATES,SYSTEM ARCHITECT PRESENTING ARCHITECTURE DIAGRAMS AND SOLUTION TO ARCHITECTURE REVIEW BOARD,541519,OTHER COMPUTER RELATED SERVICES,,"CONTRACTS AND GRANTS,FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS",,,,,,,,,,
13-056-TIRNO11D00007-RCG,TIRNO11D000070005,TIRNO11D00007,18097.00,2017-11-28,2017,11,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,WASHINGTON,DC,202200006,USA,858485758,ACCENTURE LLP,2013-09-26,81232136.63,188243836,"RESTON CONSULTING GROUP, INC.",RCG,,,462 HERNDON PKWY STE 203,HERNDON,VA,,201705234,10,USA,UNITED STATES,,,ARLINGTON,VA,,222031665,08,USA,UNITED STATES,ITFM - IT AND FIN MG SUPP SVC,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,MINORITY-OWNED BUSINESS,SUBCONTINENT ASIAN (ASIAN-INDIAN) AMERICAN OWNED,WOMAN-OWNED BUSINESS",,,,,,,,,,
12-019-TIRNO11D00041-N3TI,TIRNO11D000410024,TIRNO11D00041,17318.00,2017-08-15,2017,8,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,LANHAM,MD,207066303,USA,139727148,ACCENTURE FEDERAL SERVICES LLC,2016-09-30,2392261.99,788671209,N3 TECHNOLOGIES INC,,,,19388 MILL DAM PL,LANSDOWNE,VA,,201761637,10,USA,UNITED STATES,,,ARLINGTON,VA,,222092443,08,USA,UNITED STATES,APPLICATION & SCRIPTING DEVELOPMENT,541512,COMPUTER SYSTEMS DESIGN SERVICES,,"CONTRACTS AND GRANTS,FOR-PROFIT ORGANIZATION,S CORPORATION,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,SUBCONTINENT ASIAN (ASIAN-INDIAN) AMERICAN OWNED",,,,,,,,,,
12-019-TIRNO11D00041-N3TI,TIRNO11D000410023,TIRNO11D00041,17220.00,2017-02-07,2017,2,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,RESTON,VA,201905658,USA,139727148,ACCENTURE FEDERAL SERVICES LLC,2016-03-31,1008458.63,788671209,N3 TECHNOLOGIES INC,,,,19388 MILL DAM PL,LANSDOWNE,VA,,201761637,10,USA,UNITED STATES,,,ARLINGTON,VA,,222092443,08,USA,UNITED STATES,"DEPLOYING, CONFIGURING, MAINTAINING AND MONITORING ALL ACTIVE NETWORK EQUIPMENT",541512,COMPUTER SYSTEMS DESIGN SERVICES,,"CONTRACTS AND GRANTS,FOR-PROFIT ORGANIZATION,S CORPORATION,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,SUBCONTINENT ASIAN (ASIAN-INDIAN) AMERICAN OWNED",,,,,,,,,,
7500017677,TIRNO17D000040002,TIRNO17D00004,16008.00,2018-02-27,2018,2,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,ARLINGTON,VA,222031807,USA,139727148,ACCENTURE FEDERAL SERVICES LLC,2017-09-30,6833445.38,801066213,"M9 SOLUTIONS, LLC",,,,6 CONCOURSE PKWY STE 575,ATLANTA,GA,,303286117,05,USA,UNITED STATES,,,SAN ANTONIO,TX,,782384540,20,USA,UNITED STATES,"THE INTERNAL REVENUE SERVICE (IRS), ENTERPRISE TECHNOLOGY IMPLEMENTATION DIVISION (ETI)",541512,COMPUTER SYSTEMS DESIGN SERVICES,,"FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS",,,,,,,,,,
16-176-FEDCX-BAER,TIRNO17D000040002,TIRNO17D00004,15660.00,2018-03-12,2018,3,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,ARLINGTON,VA,222031807,USA,139727148,ACCENTURE FEDERAL SERVICES LLC,2017-09-30,6833445.38,017031944,"BAER GROUP, LLC, THE",,,,"100 ASHFORD CENTER N, STE 460",ATLANTA,GA,,303384863,06,USA,UNITED STATES,,,LANDOVER,MD,,207852225,04,USA,UNITED STATES,"THE INTERNAL REVENUE SERVICE (IRS), ENTERPRISE TECHNOLOGY IMPLEMENTATION DIVISION (ETI)",541512,COMPUTER SYSTEMS DESIGN SERVICES,,"FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY",,,,,,,,,,
12-054-TIRNO11D0007-TSYM,TIRNO11D000070012,TIRNO11D00007,14730.00,2018-01-31,2018,1,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H8,NATIONAL OFFICE - PROCUREMENT OBO,GLENARDEN,MD,207061520,USA,858485758,ACCENTURE LLP,2016-07-06,23788217.89,070899393,"TSYMMETRY, INC.",TSYMMETRY,,,1700 K ST NW STE 875,WASHINGTON,DC,,200063830,AL,USA,UNITED STATES,,,ARLINGTON,VA,,222092443,08,USA,UNITED STATES,SUPPORT INTERFACE CONTROL DOCUMENT PREPARATION AND RELATED FATCA-SIDE INTERFACE DEVELOPMENT AND INTEGRATION,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION",Todd  Sickles,400000,David  Lowitt,300000,Philip  Lowitt,300000,Christopher  Zahlis,215000,Jonathan  Tuteur,200000
S000071,2032H518F00141,TIRNO17Z00002,16391.00,2018-04-06,2018,4,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H8,NATIONAL OFFICE - PROCUREMENT OBO,ARLINGTON,VA,222032149,USA,139727148,ACCENTURE FEDERAL SERVICES LLC,2018-01-26,3275994.44,828734157,I TECH AG LLC,ITECH AG,,,1621 N KENT ST STE 815,ARLINGTON,VA,VIRGINIA,222092132,08,USA,UNITED STATES,,,ARLINGTON,VA,VIRGINIA,222092411,08,USA,UNITED STATES,INTEGRATED CONSULTING SERVICES TO ASSIST IRS SERVICES AND ENFORCEMENT PROGRAM MANAGEMENT OFFICE IN THEIR SUPPORT OF FUTURE STATE INITIATIVES,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,"FOR-PROFIT ORGANIZATION,HISPANIC AMERICAN OWNED,LIMITED LIABILITY COMPANY,MINORITY-OWNED BUSINESS,SBA CERTIFIED 8(A) PROGRAM PARTICIPANT,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS",,,,,,,,,,
12-054-TIRNO11D0007-TSYM,TIRNO11D000070012,TIRNO11D00007,14730.00,2017-12-29,2017,12,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H8,NATIONAL OFFICE - PROCUREMENT OBO,GLENARDEN,MD,207061520,USA,858485758,ACCENTURE LLP,2016-07-06,23788217.89,070899393,"TSYMMETRY, INC.",TSYMMETRY,,,1700 K ST NW STE 875,WASHINGTON,DC,,200063830,AL,USA,UNITED STATES,,,ARLINGTON,VA,,222092443,08,USA,UNITED STATES,SUPPORT INTERFACE CONTROL DOCUMENT PREPARATION AND RELATED FATCA-SIDE INTERFACE DEVELOPMENT AND INTEGRATION,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION,SBA CERTIFIED HUB ZONE FIRM",Todd  Sickles,400000,David  Lowitt,300000,Philip  Lowitt,300000,Christopher  Zahlis,215000,Jonathan  Tuteur,200000
12-019-TIRNO11D00041-N3TI,TIRNO11D000410023,TIRNO11D00041,14709.00,2017-08-15,2017,8,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,RESTON,VA,201905658,USA,139727148,ACCENTURE FEDERAL SERVICES LLC,2016-03-31,1008458.63,788671209,N3 TECHNOLOGIES INC,,,,19388 MILL DAM PL,LANSDOWNE,VA,,201761637,10,USA,UNITED STATES,,,ARLINGTON,VA,,222092443,08,USA,UNITED STATES,"DEPLOYING, CONFIGURING, MAINTAINING AND MONITORING ALL ACTIVE NETWORK EQUIPMENT",541512,COMPUTER SYSTEMS DESIGN SERVICES,,"CONTRACTS AND GRANTS,FOR-PROFIT ORGANIZATION,S CORPORATION,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,SUBCONTINENT ASIAN (ASIAN-INDIAN) AMERICAN OWNED",,,,,,,,,,
TIRNO11D00041-FEI-013,TIRNO11D000410026,TIRNO11D00041,13638.00,2017-11-29,2017,11,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H9,CHIEF INFORMATION OFFICER,LANHAM,MD,207061334,USA,139727148,ACCENTURE FEDERAL SERVICES LLC,2016-09-30,4179443.00,160886888,"FEI.COM, INC.",FEI SYSTEMS,160886888,"FEI.COM, INC.",9755 PATUXENT WOODS DR STE 300,COLUMBIA,MD,,210462287,03,USA,UNITED STATES,,,HYATTSVILLE,MD,,207852229,04,USA,UNITED STATES,PROVIDE RESOURCES FOR PORTAL CONSOLIDATION,541512,COMPUTER SYSTEMS DESIGN SERVICES,,"ASIAN-PACIFIC AMERICAN OWNED,DOT CERTIFIED DISADVANTAGED BUSINESS ENTERPRISE,FOR-PROFIT ORGANIZATION,MINORITY-OWNED BUSINESS,S CORPORATION",,,,,,,,,,
PO20160003,0003,TCC15HQB0018,13600.00,2016-11-18,2016,11,020,DEPARTMENT OF THE TREASURY (TREAS),2046,OFFICE OF THE COMPTROLLER OF THE CURRENCY,2031JW,COMPTROLLER OF CURRENCY ACQS,WASHINGTON,DC,202190003,USA,033324117,PRIMESCAPE SOLUTIONS INC.,2015-06-04,8420812.04,961928400,"INSIGHT GLOBAL, LLC.",,969790281,"IG STAFFING HOLDINGS, LLC.",4170 ASHFORD DUNWOODY RD NE STE 250,ATLANTA,GA,,303191457,06,USA,UNITED STATES,,,DISTRICT OF COLUMBIA,DC,,202190003,AL,USA,UNITED STATES,ENGINEERING SERVICES,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",,"FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY",,,,,,,,,,
PO20150111,0003,TCC15HQB0018,15767.00,2016-11-18,2016,11,020,DEPARTMENT OF THE TREASURY (TREAS),2046,OFFICE OF THE COMPTROLLER OF THE CURRENCY,2031JW,COMPTROLLER OF CURRENCY ACQS,WASHINGTON,DC,202190003,USA,033324117,PRIMESCAPE SOLUTIONS INC.,2015-06-04,8420812.04,079361907,"LEESBURG CONSULTING, LLC",,,,209 AYRLEE AVE. NW,LEESBURG,VA,,201762106,10,USA,UNITED STATES,,,DISTRICT OF COLUMBIA,DC,,202190003,AL,USA,UNITED STATES,ENGINEERING SERVICES,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",,"ECONOMICALLY DISADVANTAGED WOMEN-OWNED SMALL BUSINESS,FOR-PROFIT ORGANIZATION,HISPANIC AMERICAN OWNED,MINORITY-OWNED BUSINESS,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,WOMAN-OWNED BUSINESS",Daniel  Navarro-Ramirez,63846,Elvia E Navarro,63845,N/A  N/A,,N/A  N/A,,N/A  N/A,
17063-15-05,TIRNO11D000070006,TIRNO11D00007,13440.00,2017-04-19,2017,4,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,LANHAM,MD,207061348,USA,858485758,ACCENTURE LLP,2015-07-01,16273338.96,788671209,N3 TECHNOLOGIES INC,,,,19388 MILL DAM PL,LANSDOWNE,VA,,201761637,10,USA,UNITED STATES,,,ARLINGTON,VA,,222092443,08,USA,UNITED STATES,PROFESSIONAL CONSULTANT TO JOIN ACA IMPLEMENTATION PROJECT.,541519,OTHER COMPUTER RELATED SERVICES,,"CONTRACTS AND GRANTS,FOR-PROFIT ORGANIZATION,S CORPORATION,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,SUBCONTINENT ASIAN (ASIAN-INDIAN) AMERICAN OWNED",,,,,,,,,,
17-D-0004-N3,TIRNO17D000040002,TIRNO17D00004,13377.00,2018-03-16,2018,3,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,ARLINGTON,VA,222031807,USA,139727148,ACCENTURE FEDERAL SERVICES LLC,2017-09-30,6833445.38,788671209,N3 TECHNOLOGIES INC,,,,8106 BIRNAM WOOD DRIVE,MCLEAN,VA,,221022713,10,USA,UNITED STATES,,,ARLINGTON,VA,,222032149,08,USA,UNITED STATES,"THE INTERNAL REVENUE SERVICE (IRS), ENTERPRISE TECHNOLOGY IMPLEMENTATION DIVISION (ETI)",541512,COMPUTER SYSTEMS DESIGN SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,SUBCONTINENT ASIAN (ASIAN-INDIAN) AMERICAN OWNED",,,,,,,,,,
17-D-0004-N3,TIRNO17D000040002,TIRNO17D00004,13377.00,2018-02-21,2018,2,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,ARLINGTON,VA,222031807,USA,139727148,ACCENTURE FEDERAL SERVICES LLC,2017-09-30,6833445.38,788671209,N3 TECHNOLOGIES INC,,,,8106 BIRNAM WOOD DRIVE,MCLEAN,VA,,221022713,10,USA,UNITED STATES,,,ARLINGTON,VA,,222032149,08,USA,UNITED STATES,"THE INTERNAL REVENUE SERVICE (IRS), ENTERPRISE TECHNOLOGY IMPLEMENTATION DIVISION (ETI)",541512,COMPUTER SYSTEMS DESIGN SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,SUBCONTINENT ASIAN (ASIAN-INDIAN) AMERICAN OWNED",,,,,,,,,,
12-055-TIRNO11D0007-HGS,TIRNO11D000070011,TIRNO11D00007,12846.00,2017-04-06,2017,4,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,ARLINGTON,VA,222031534,USA,858485758,ACCENTURE LLP,2015-10-09,73411.76,944292247,"HGS, LLC","ANGLER ENVIRONMENTAL, A RES COMPANY",189922995,"RESOURCE ENVIRONMENTAL SOLUTIONS, LLC",5367 TELEPHONE RD,WARRENTON,VA,,201879364,10,USA,UNITED STATES,,,PEORIA,IL,,616147917,18,USA,UNITED STATES,OPERATE A CUSTOMER SERVICE CENTER,541519,OTHER COMPUTER RELATED SERVICES,,FOR-PROFIT ORGANIZATION,,,,,,,,,,
5005059923,TIRNO11D000220001,TIRNO11D00022,12700.00,2017-06-13,2017,2,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,RS001,DEPT OF TREAS/INTERNAL REVENUE SERVICE,BETHESDA,MD,208171827,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-03-22,0.00,788101595,AMPCUS INC.,,,,14900 CONFERENCE CENTER DR STE 230,CHANTILLY,VA,,201513833,10,USA,UNITED STATES,,,LANHAM,MD,,207061348,04,USA,UNITED STATES,"PURI, ARVIND BUSINESS SME KDFL (DSS OM) 4/26/17 - 8/26/17
 ",541519,OTHER COMPUTER RELATED SERVICES,,"ECONOMICALLY DISADVANTAGED WOMEN-OWNED SMALL BUSINESS,FOR-PROFIT ORGANIZATION,MINORITY-OWNED BUSINESS,SBA CERTIFIED 8(A) PROGRAM PARTICIPANT,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,SUBCONTINENT ASIAN (ASIAN-INDIAN) AMERICAN OWNED,WOMAN-OWNED BUSINESS",,,,,,,,,,
PO20150111,0004,TCC15HQB0018,12640.00,2016-10-14,2016,10,020,DEPARTMENT OF THE TREASURY (TREAS),2046,OFFICE OF THE COMPTROLLER OF THE CURRENCY,2031JW,COMPTROLLER OF CURRENCY ACQS,WASHINGTON,DC,202190003,USA,033324117,PRIMESCAPE SOLUTIONS INC.,2016-09-01,10143844.00,079361907,"LEESBURG CONSULTING, LLC",,,,209 AYRLEE AVE. NW,LEESBURG,VA,,201762106,10,USA,UNITED STATES,,,DISTRICT OF COLUMBIA,DC,,202190003,AL,USA,UNITED STATES,ENGINEERING SERVICES,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",,"ECONOMICALLY DISADVANTAGED WOMEN-OWNED SMALL BUSINESS,FOR-PROFIT ORGANIZATION,HISPANIC AMERICAN OWNED,MINORITY-OWNED BUSINESS,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,WOMAN-OWNED BUSINESS",Daniel  Navarro-Ramirez,63846,Elvia E Navarro,63845,N/A  N/A,,N/A  N/A,,N/A  N/A,
PO20150078,0003,TCC15HQB0018,12540.00,2016-11-18,2016,11,020,DEPARTMENT OF THE TREASURY (TREAS),2046,OFFICE OF THE COMPTROLLER OF THE CURRENCY,2031JW,COMPTROLLER OF CURRENCY ACQS,WASHINGTON,DC,202190003,USA,033324117,PRIMESCAPE SOLUTIONS INC.,2015-06-04,8420812.04,079372247,GLEXIM CONSULTING INC.,,,,20544 FIVE OAKS CT,STERLING,VA,,201653171,10,USA,UNITED STATES,,,DISTRICT OF COLUMBIA,DC,,202190001,AL,USA,UNITED STATES,ENGINEERING SERVICES,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",,,,,,,,,,,,
